word,synonym
arborescent,papilionaceous
fuji,shaped
fuji,fujigata
distortion,detortion
distortion,contortion
distortion,twist
distortion,deformity
distortion,malformation
distortion,malconformation
distortion,harelip
distortion,monstrosity
distortion,misproportion
distortion,anamorphosis
distortion,teratology
asymmetry,irregularity
distort,contort
distort,twist
distort,warp
distort,wrest
distort,writhe
distort,deform
distort,misshape
distorted,irregular
distorted,asymmetric
distorted,unsymmetric
distorted,awry
distorted,wry
distorted,askew
distorted,crooked
distorted,crump
distorted,deformed
distorted,harelipped
distorted,misshapen
distorted,misbegotten
distorted,misproportioned
distorted,ill
distorted,made
distorted,grotesque
distorted,monstrous
distorted,bandy
distorted,simous
distorted,taliped
distorted,talipedic
miter,angle
trigonometry,goniometry
trigonometry,altimetry
trigonometry,clinometer
trigonometry,graphometer
trigonometry,goniometer
trigonometry,theodolite
trigonometry,sextant
trigonometry,quadrant
trigonometry,dichotomy
triangle,trigon
triangle,wedge
triangle,rectangle
triangle,square
triangle,lozenge
triangle,diamond
triangle,rhomb
triangle,rhombus
triangle,quadrangle
triangle,quadrilateral
triangle,parallelogram
triangle,quadrature
triangle,polygon
triangle,pentagon
triangle,hexagon
triangle,heptagon
triangle,octagon
triangle,oxygon
triangle,decagon
pyramid,cone
cube,rhomboid
cube,tetrahedron
cube,pentahedron
cube,hexahedron
cube,octahedron
cube,dodecahedron
cube,icosahedron
cube,eicosahedron
cube,prism
cube,pyramid
cube,parallelopiped
cube,roof
fork,bifurcate
fork,crinkle
angular,bent
angular,crooked
angular,aduncous
angular,uncinated
angular,aquiline
angular,jagged
angular,serrated
angular,falciform
angular,falcated
angular,furcated
angular,forked
angular,bifurcate
angular,zigzag
angular,furcular
angular,hooked
angular,dovetailed
angular,crinkled
angular,akimbo
angular,kimbo
angular,geniculated
angular,wedge
angular,shaped
angular,cuneiform
angular,cuneate
angular,multangular
angular,oxygonal
angular,triangular
angular,trigonal
angular,trilateral
angular,quadrangular
angular,quadrilateral
angular,foursquare
angular,rectangular
angular,square
angular,multilateral
angular,polygonal
angular,cubical
angular,rhomboid
angular,rhomboidal
angular,pyramidal
curvature,curvity
curvature,curvation
curvature,incurvature
curvature,incurvity
curvature,incurvation
curvature,bend
curvature,flexure
curvature,flexion
curvature,flection
curvature,conflexure
curvature,crook
curvature,hook
curvature,bought
curvature,bending
curvature,deflection
curvature,deflexion
curvature,inflection
curvature,inflexion
curvature,concameration
curvature,arcuation
curvature,devexity
curvature,turn
curvature,deviation
curvature,detour
curvature,sweep
curvature,curl
curvature,curling
curvature,bough
curvature,recurvity
curvature,recurvation
curvature,kink
arc,arch
arc,arcade
arc,vault
arc,bow
arc,crescent
arc,half
arc,moon
arc,lunule
arc,horseshoe
arc,loop
arc,parabola
arc,hyperbola
arc,helix
arc,spiral
arc,catenary
arc,festoon
arc,conchoid
arc,cardioid
arc,caustic
arc,tracery
arc,window
curve,sweep
curve,sway
curve,swag
curve,sag
curve,turn
curve,reenter
flex,bend
flex,curve
flex,incurvate
flex,inflect
flex,deflect
flex,scatter
flex,turn
flex,round
flex,arch
flex,arcuate
flex,concamerate
flex,bow
flex,curl
flex,recurve
flex,frizzle
curviform,curvilineal
curviform,curvilinear
curviform,devex
curviform,devious
curviform,recurved
curviform,recurvous
curviform,crump
curviform,bowed
curviform,vaulted
curviform,hooked
curviform,falciform
curviform,falcated
curviform,semicircular
curviform,crescentic
curviform,sinusoid
curviform,parabolic
curviform,paraboloid
curviform,luniform
curviform,lunular
curviform,semilunar
curviform,conchoidal
curviform,helical
curviform,spiral
curviform,kinky
curviform,cordiform
curviform,cordated
curviform,cardioid
curviform,kidney
shaped,reniform
shaped,lentiform
shaped,lenticular
shaped,bow
shaped,arclike
shaped,arcuate
shaped,arched
shaped,beaked
shaped,bicorn
shaped,bicornuous
shaped,bicornute
shaped,clypeate
shaped,clypeiform
shaped,cymbiform
shaped,embowed
shaped,galeiform
shaped,hamate
shaped,hamiform
shaped,hamous
shaped,hooked
shaped,linguiform
shaped,lingulate
shaped,lobiform
shaped,lunate
shaped,navicular
shaped,peltate
shaped,remiform
shaped,rhamphoid
shaped,rostrate
shaped,rostriferous
shaped,rostroid
shaped,scutate
shaped,scaphoid
shaped,uncate
shaped,unguiculate
shaped,unguiform
straightness,rectilinearity
straightness,directness
straightness,cut
straighten,rectify
straighten,unbend
straighten,unfold
straighten,unwrap
rectilinear,rectilineal
rectilinear,direct
rectilinear,even
rectilinear,right
rectilinear,true
rectilinear,unbent
rectilinear,virgate
rectilinear,undeviating
rectilinear,unturned
rectilinear,undistorted
rectilinear,unswerving
rectilinear,straight
rectilinear,ramrod
rectilinear,straight
circularity,roundness
circularity,circlet
circularity,ring
circularity,areola
circularity,hoop
circularity,roundlet
circularity,annulus
circularity,annulet
circularity,bracelet
circularity,armlet
circularity,ringlet
circularity,eye
circularity,loop
circularity,wheel
circularity,cycle
circularity,orb
circularity,orbit
circularity,rundle
circularity,zone
circularity,belt
circularity,cordon
circularity,band
circularity,hub
circularity,nave
circularity,sash
circularity,girdle
circularity,cestus
circularity,cincture
circularity,baldric
circularity,fillet
circularity,fascia
circularity,wreath
circularity,garland
circularity,crown
circularity,corona
circularity,coronet
circularity,chaplet
circularity,snood
circularity,necklace
circularity,collar
circularity,noose
circularity,lasso
circularity,lassoo
ellipse,oval
ellipse,ovule
ellipse,ellipsoid
ellipse,cycloid
ellipse,epicycloid
ellipse,epicycle
ellipse,semicircle
ellipse,quadrant
ellipse,sextant
ellipse,sector
rounded,circular
rounded,annular
rounded,orbicular
rounded,oval
rounded,ovate
rounded,elliptic
rounded,elliptical
rounded,egg
rounded,shaped
rounded,pear
rounded,Phr
spherical,winding
spherical,convolution
spherical,involution
spherical,circumvolution
spherical,wave
spherical,undulation
spherical,tortuosity
spherical,anfractuosity
spherical,sinuosity
spherical,sinuation
spherical,meandering
spherical,circuit
spherical,circumbendibus
spherical,twist
spherical,twirl
spherical,ambages
spherical,torsion
spherical,inosculation
spherical,roll
spherical,curl
spherical,buckle
spherical,spiral
spherical,helix
spherical,corkscrew
spherical,worm
spherical,volute
spherical,rundle
spherical,tendril
spherical,scollop
spherical,scallop
spherical,escalop
spherical,kink
spherical,ammonite
spherical,snakestone
serpent,eel
serpent,maze
serpent,labyrinth
wind,twine
wind,twirl
wind,wave
wind,undulate
wind,meander
wind,inosculate
wind,entwine
wind,intwine
wind,twist
wind,coil
wind,roll
wind,wrinkle
wind,curl
wind,crisp
wind,twill
wind,frizzle
wind,crimp
wind,crape
wind,indent
wind,scollop
wind,scallop
wind,wring
wind,intort
wind,contort
wind,Adj
winding,twisted
winding,tortile
winding,tortive
winding,wavy
winding,undated
winding,undulatory
winding,circling
winding,snaky
winding,snake
winding,like
winding,serpentine
winding,serpent
winding,anguill
winding,vermiform
winding,vermicular
winding,mazy
winding,tortuous
winding,sinuous
winding,flexuous
winding,anfractuous
winding,reclivate
winding,rivulose
winding,scolecoid
winding,sigmoid
winding,sigmoidal
winding,spiriferous
winding,spiroid
winding,involved
winding,intricate
winding,complicated
winding,perplexed
winding,labyrinth
winding,labyrinthic
winding,labyrinthian
winding,labyrinthine
winding,peristaltic
winding,daedalian
winding,kinky
winding,knotted
wreathy,frizzly
wreathy,crepe
wreathy,buckled
wreathy,coiled
wreathy,helical
wreathy,cochleate
wreathy,cochleous
wreathy,screw
wreathy,shaped
wreathy,turbinated
wreathy,turbiniform
roundness,cylindricity
roundness,sphericity
roundness,spheroidity
roundness,globosity
cylinder,cylindroid
cylinder,cylindrical
cylinder,barrel
cylinder,drum
cylinder,roll
cylinder,roller
cylinder,rouleau
cylinder,column
cylinder,rolling
cylinder,pin
cylinder,rundle
cone,conoid
cone,shape
globe,ball
globe,boulder
globe,bowlder
globe,spheroid
globe,ellipsoid
globe,drop
globe,spherule
globe,globule
globe,vesicle
globe,bulb
globe,bullet
globe,pellet
globe,pelote
globe,clew
globe,pill
globe,marble
globe,pea
globe,knob
globe,pommel
globe,horn
globe,hypersphere
globe,surface
sphere,round
rotund,cylindrical
rotund,cylindroid
rotund,columnar
rotund,lumbriciform
rotund,conic
rotund,conical
rotund,spherical
rotund,spheroidal
rotund,globular
rotund,globated
rotund,globous
rotund,globose
rotund,ovoid
rotund,oviform
rotund,gibbous
rotund,rixiform
rotund,campaniform
rotund,campanulate
rotund,campaniliform
rotund,fungiform
rotund,bead
rotund,like
rotund,moniliform
rotund,pyriform
rotund,bulbous
rotund,ball
prominence,projection
prominence,swelling
prominence,gibbosity
prominence,bilge
prominence,bulge
prominence,protuberance
prominence,protrusion
prominence,camber
prominence,knob
prominence,elbow
prominence,process
prominence,apophysis
prominence,condyle
prominence,bulb
prominence,node
prominence,nodule
prominence,nodosity
prominence,tongue
prominence,dorsum
prominence,bump
prominence,clump
prominence,mamelon
prominence,molar
prominence,belly
prominence,corporation
prominence,gut
prominence,withers
prominence,back
prominence,shoulder
prominence,lip
prominence,flange
pimple,blob
pimple,papule
pimple,verruca
papilla,nipple
papilla,teat
papilla,nose
papilla,neb
papilla,beak
papilla,snout
papilla,nozzle
papilla,schnoz
peg,button
peg,stud
peg,ridge
peg,rib
peg,jutty
peg,trunnion
peg,snag
cupola,dome
cupola,arch
cupola,balcony
cupola,eaves
cupola,pilaster
relief,relievo
relief,cameo
relief,bassorilievo
relief,mezzorilevo
relief,altorivievo
relief,relief
promontory,mull
promontory,forehead
promontory,foreland
promontory,mole
promontory,jetty
promontory,hummock
promontory,ledge
promontory,spur
promontory,naze
promontory,ness
project,bulge
project,protrude
project,pout
project,bouge
project,bunch
project,beetle
platter,table
platter,tablet
platter,slab
flatten,Adj
plane,even
plane,flush
plane,scutiform
plane,discoid
plane,hand
depression,dip
depression,hollow
depression,hollowness
depression,indentation
depression,intaglio
depression,cavity
depression,dent
depression,dint
depression,dimple
depression,follicle
depression,pit
depression,sinus
depression,alveolus
depression,lacuna
depression,excavation
depression,honeycomb
basin,crater
basin,socket
vale,dale
vale,dell
vale,dingle
vale,combe
vale,bottom
vale,slade
vale,strath
vale,glade
vale,grove
vale,glen
vale,cave
vale,cavern
vale,cove
vale,grot
vale,grotto
vale,alcove
vale,cul
vale,sac
vale,sapper
vale,miner
depress,hollow
depress,scoop
depress,gouge
depress,dig
depress,delve
depress,excavate
depress,dent
depress,dint
depress,mine
depress,sap
depress,undermine
depress,burrow
depress,tunnel
alveolate,calathiform
alveolate,cup
alveolate,shaped
alveolate,dishing
alveolate,favaginous
alveolate,faveolate
alveolate,favose
alveolate,scyphiform
alveolate,scyphose
alveolate,concave
alveolate,hollow
alveolate,retiring
alveolate,retreating
alveolate,cavernous
alveolate,infundibular
alveolate,infundibuliform
alveolate,campaniform
alveolate,capsular
alveolate,vaulted
alveolate,arched
honeycomb,network
honeycomb,frit
honeycomb,filter
sieve,net
sieve,Adj
acuity,acumination
acuity,spinosity
point,spike
point,spine
point,spicule
point,spiculum
point,needle
point,tack
point,nail
point,pin
point,prick
point,prickle
point,spur
point,rowel
point,barb
point,spit
point,cusp
point,horn
point,antler
point,snag
point,bristle
point,Adam
point,Adj
keen,acute
keen,acicular
keen,aciform
keen,aculeated
keen,acuminated
keen,pointed
keen,tapering
keen,conical
keen,pyramidal
keen,mucronate
keen,mucronated
keen,spiked
keen,spiky
keen,ensiform
keen,peaked
keen,salient
keen,cusped
keen,cuspidate
keen,cuspidated
keen,cornute
keen,cornuted
keen,cornicultate
keen,prickly
keen,spiny
keen,spinous
keen,spicular
keen,thorny
keen,bristling
keen,muricated
keen,pectinated
keen,studded
keen,thistly
keen,briary
keen,digitated
keen,two
keen,edged
keen,fusiform
keen,dentiform
keen,denticulated
keen,toothed
keen,odontoid
keen,starlike
keen,stellated
keen,stelliform
keen,sagittate
keen,sagittiform
keen,arrowheaded
keen,arrowy
keen,barbed
keen,spurred
acinaciform,apiculate
acinaciform,apiculated
acinaciform,aristate
acinaciform,awned
acinaciform,awny
acinaciform,bearded
acinaciform,calamiform
acinaciform,cone
acinaciform,shaped
acinaciform,coniform
acinaciform,crestate
acinaciform,echinate
acinaciform,gladiate
acinaciform,lanceolate
acinaciform,lanciform
acinaciform,awl
acinaciform,awl
acinaciform,shaped
acinaciform,lance
acinaciform,shaped
acinaciform,awl
acinaciform,shaped
acinaciform,scimitar
acinaciform,shaped
acinaciform,sword
acinaciform,shaped
acinaciform,setarious
acinaciform,spinuliferous
acinaciform,subulate
acinaciform,tetrahedral
acinaciform,xiphoid
cutting,sharpened
cutting,set
obtund,dull
obtund,turn
blunt,obtuse
blunt,dull
blunt,bluff
blunt,edentate
blunt,toothless
smoothness,polish
smoothness,gloss
smoothness,lubricity
smoothness,lubrication
down,velvet
down,velure
down,silk
down,satin
down,velveteen
down,velour
down,velours
down,velumen
down,glass
down,ice
slide,flagstone
slide,flags
roller,sander
roller,burnisher
roller,polish
roller,polish
smooth,smoothen
smooth,plane
smooth,file
smooth,mow
smooth,shave
smooth,level
smooth,roll
smooth,macadamize
smooth,polish
smooth,burnish
smooth,calender
smooth,glaze
smooth,iron
smooth,hot
smooth,press
smooth,mangle
smooth,Adj
polished,leiodermatous
polished,slick
polished,velutinous
polished,even
polished,glossy
polished,silken
polished,silky
polished,lanate
polished,downy
polished,velvety
polished,glabrous
polished,slippery
polished,glassy
polished,lubricous
polished,oily
polished,soft
polished,unwrinkled
polished,Phr
tooth,grain
tooth,texture
tooth,ripple
tooth,asperity
tooth,rugosity
tooth,salebrosity
tooth,corrugation
tooth,nodosity
tooth,pilosity
hair,beard
hair,shag
hair,mane
hair,whisker
hair,moustache
hair,imperial
hair,tress
hair,lock
hair,curl
hair,ringlet
hair,fimbriae
hair,pili
hair,cilia
hair,villi
hair,lovelock
hair,beaucatcher
hair,goatee
hair,papillote
hair,lock
plumosity,plume
plumosity,panache
plumosity,crest
plumosity,feather
plumosity,tuft
plumosity,fringe
plumosity,toupee
wool,velvet
wool,plush
wool,nap
wool,pile
wool,floss
wool,fur
wool,down
wool,byssus
wool,moss
wool,bur
wool,fluff
rough,roughen
rough,ruffle
rough,crisp
rough,crumple
rough,corrugate
rough,rumple
rough,uneven
rough,scabrous
rough,scaly
rough,knotted
rough,rugged
rough,rugose
rough,rugous
rough,knurly
rough,asperous
rough,crisp
rough,salebrous
rough,gnarled
rough,unpolished
rough,unsmooth
rough,roughhewn
rough,craggy
rough,cragged
rough,crankling
rough,scraggy
rough,leafy
rough,well
rough,wooded
